additional_prefix_drop,model,seed,split,rmse,relative_error,mean_target,pooled_rmse,n_plants,n_observations
0.5,rf,2,test,3.298727964190772,45.8597029255525,7.193086203689206,3.8620055305448875,120,232
0.5,rf,3,train,0.0632043032476161,1.8519453857866042,3.4128599975301324,0.1154166829577037,141,250
0.5,rf,3,val,1.6456589505182388,30.25084396012003,5.440043103219621,2.339151248904357,116,116
0.5,rf,3,test,3.370259074811647,46.8541454307934,7.193086212168223,3.910446410771701,120,232
0.5,lstm,1,train,0.23833528423990136,7.098712111548579,3.3574440052606764,0.31936421896710526,141,250
0.5,lstm,1,val,1.1040732081942257,20.295302607469033,5.44004309542991,1.4608655582993233,116,116
0.5,lstm,1,test,2.540391617519074,35.31713015809869,7.193086205325572,2.899412810308533,120,232
0.5,lstm,2,train,0.27453289343076837,8.215828440199916,3.3415120024595857,0.33469334628509023,141,250
0.5,lstm,2,val,1.3305324315991383,24.458122987337397,5.4400430985157335,1.843591799269388,116,116
0.5,lstm,2,test,2.8508310372237657,39.63293302062229,7.193086203689206,3.3601943151228313,120,232
0.5,lstm,3,train,0.24335216250456576,7.13044668344668,3.4128599975301324,0.34625496842814046,141,250
0.5,lstm,3,val,1.1741397806873608,21.583280838206246,5.440043103219621,1.6859742916183849,116,116
0.5,lstm,3,test,2.323541694425178,32.30243077713355,7.193086212168223,2.695351831575831,120,232
0.5,logistic_pinn,1,train,0.2324575413585981,6.92364611276815,3.3574440052606764,0.38835555924097886,141,250
0.5,logistic_pinn,1,val,0.7745308045992821,14.237585824457026,5.44004309542991,0.9777215843140352,116,116
0.5,logistic_pinn,1,test,1.325451400877525,18.426741499305205,7.193086205325572,1.4961099892910068,120,232
0.5,logistic_pinn,2,train,0.19840594477339063,5.9376098193677,3.3415120024595857,0.3319559283130229,141,250
0.5,logistic_pinn,2,val,0.6510965707587272,11.968592141050738,5.4400430985157335,0.8752760531659023,116,116
0.5,logistic_pinn,2,test,1.3110859097468464,18.227029019538424,7.193086203689206,1.559220070075532,120,232
